Particcipant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
3,-0.508106372,-0.540073598,-0.590315987,-0.703378811,-0.529961508,-0.550078281,-2.288570756,-1.80134172,1.549455871,1.554501217,1.654919997,3.045473329,1.529768508,1.546109191,8.851438275,4.443725243,1.32859379,1.336909474,1.453519938,2.505216543,1.322350034,1.339361265,7.076675323,3.050437476,1.624786603,1.639809488,1.750856067,3.113846363,1.613219742,1.635257744,9.108441493,4.778577847,0.196249979,0.198258709,0.275691016,-0.026653056,0.261721714,0.18991573,-0.264103465,-1.419482478,2.778030684,2.827117284,2.575712366,2.411669089,2.875946083,2.81508868,2.126700033,6.015405898,2.400813496,2.416474033,2.738760196,9.274907796,2.340191687,2.390453629,78.34795954,19.74669404,0.451680339,0.451680339,0.451680339,0.451680339,0.451680339,0.451680339,0.451680339,0.451680339,2.52216591,2.52216591,2.52216591,2.52216591,2.52216591,2.52216591,2.52216591,2.52216591,-73117.15197,-73117.15197,-73117.15197,-73117.15197,-73117.15197,-73117.15197,-73117.15197,-73117.15197,1357043776.00316-2132529168.34933i,1357043776.00316-2132529168.34933i,1357043776.00316-2132529168.34933i,1357043776.00316-2132529168.34933i,1357043776.00316-2132529168.34933i,1357043776.00316-2132529168.34933i,1357043776.00316-2132529168.34933i,1357043776.00316-2132529168.34933i,0.833803715,0.849293336,0.968213847,3.062419912,0.821974147,0.844585014,26.20348944,7.212199562
3,0.359819889,0.320933444,0.364731237,0.238077493,0.321345527,0.321856651,-3.367274137,-0.778204215,1.748308123,1.768734937,1.801575407,3.352506346,1.746226744,1.77425534,11.76958749,6.730286718,1.411531746,1.42625466,1.465521939,2.619412282,1.40362607,1.423131813,10.42914168,5.282206395,1.778143151,1.790696177,1.83110445,3.347652747,1.768719857,1.796271063,12.19681657,6.748545252,-0.31216992,-0.307472878,-0.323809274,0.315233326,-0.252122337,-0.264706306,0.651049118,-0.004995167,2.777146102,2.735533701,2.709297813,3.267058276,2.708563344,2.740265045,2.315482551,2.971796503,3.056581294,3.128423278,3.245673949,11.2392988,3.049307841,3.147982011,138.5231898,45.29675931,0.410020197,0.410020197,0.410020197,0.410020197,0.410020197,0.410020197,0.410020197,0.410020197,2.744353789,2.744353789,2.744353789,2.744353789,2.744353789,2.744353789,2.744353789,2.744353789,-136459.1974,-136459.1974,-136459.1974,-136459.1974,-136459.1974,-136459.1974,-136459.1974,-136459.1974,4545446646.22857-3305029751.16804i,4545446646.22857-3305029751.16804i,4545446646.22857-3305029751.16804i,4545446646.22857-3305029751.16804i,4545446646.22857-3305029751.16804i,4545446646.22857-3305029751.16804i,4545446646.22857-3305029751.16804i,4545446646.22857-3305029751.16804i,0.99862821,1.012777861,1.059001616,3.539574896,0.988071769,1.019093743,47.03689549,14.38436568
3,0.449806399,0.482358012,0.493412485,0.618784071,0.471291935,0.490992681,3.691571072,2.612835178,1.341350437,1.327228469,1.304221527,3.272832661,1.322097669,1.341658038,11.17404523,6.918259191,1.051195522,1.047107344,1.013283884,2.575418738,1.032478079,1.048182309,9.643556635,6.262932432,1.409704671,1.407204399,1.389586169,3.318028929,1.398637114,1.423669211,11.72587042,7.369488333,0.72190571,0.693859086,0.812906026,0.536690571,0.742130048,0.736788092,-0.096620083,-0.35587449,2.714645627,2.70457348,2.860211698,3.462870746,2.756870763,2.729142265,2.076669068,2.527598619,1.799220995,1.76153541,1.700993792,10.71143363,1.747942246,1.80004629,124.8592869,47.86231024,0.435007631,0.435007631,0.435007631,0.435007631,0.435007631,0.435007631,0.435007631,0.435007631,2.364015253,2.364015253,2.364015253,2.364015253,2.364015253,2.364015253,2.364015253,2.364015253,-132703.7261,-132703.7261,-132703.7261,-132703.7261,-132703.7261,-132703.7261,-132703.7261,-132703.7261,5435463322.09509-5757176674.13434i,5435463322.09509-5757176674.13434i,5435463322.09509-5757176674.13434i,5435463322.09509-5757176674.13434i,5435463322.09509-5757176674.13434i,5435463322.09509-5757176674.13434i,5435463322.09509-5757176674.13434i,5435463322.09509-5757176674.13434i,0.627663195,0.625438708,0.609875733,3.477208489,0.617846339,0.64016005,43.431208,17.15319631
3,-0.520264795,-0.512769716,-0.498529809,-0.617070547,-0.513039479,-0.519614669,1.939652139,0.549410361,1.07056306,1.077034083,1.126419217,3.105991646,1.071437962,1.060422257,9.209975055,7.742379768,0.961737453,0.956029093,0.957183432,2.562690637,0.946099556,0.943907239,7.444383113,6.252545482,1.186458869,1.189003292,1.227714226,3.154583207,1.18409369,1.177102459,9.37617659,7.731141355,0.084083058,-0.008576527,0.016475392,0.320639606,0.019246195,-0.024853446,0.261064385,0.028573377,3.021602838,2.916343156,3.226266317,3.11441663,3.081320441,2.997078121,2.632773629,3.326093256,1.146105264,1.160002416,1.268820252,9.647184106,1.147979306,1.124495362,84.82364051,59.94444447,0.541515885,0.541515885,0.541515885,0.541515885,0.541515885,0.541515885,0.541515885,0.541515885,1.903586839,1.903586839,1.903586839,1.903586839,1.903586839,1.903586839,1.903586839,1.903586839,-98709.02149,-98709.02149,-98709.02149,-98709.02149,-98709.02149,-98709.02149,-98709.02149,-98709.02149,4370965852.84284+20238921.4535921i,4370965852.84284+20238921.4535921i,4370965852.84284+20238921.4535921i,4370965852.84284+20238921.4535921i,4370965852.84284+20238921.4535921i,4370965852.84284+20238921.4535921i,4370965852.84284+20238921.4535921i,4370965852.84284+20238921.4535921i,0.444606498,0.446515527,0.47606314,3.143072348,0.442835719,0.437621833,27.76655619,18.87807097
3,-0.423458756,-0.439363242,-0.461311219,-0.458782356,-0.427742437,-0.43119139,-4.411171272,-0.865381659,1.31821717,1.295348821,1.3339542,3.262023257,1.292484155,1.293120701,8.434515558,6.622932847,1.156527181,1.137466668,1.160131263,2.619563686,1.121509222,1.1240589,8.296594931,5.031928059,1.379573334,1.362956981,1.406456312,3.281284234,1.356547392,1.358240053,9.48867078,6.653119867,0.19236728,0.153361651,0.143962635,-0.186417047,0.164621951,0.134673446,0.34063171,0.310704049,2.409376144,2.424183374,2.416473826,2.536125667,2.521955741,2.481723654,2.007857588,4.889922514,1.737696508,1.677928568,1.779433807,10.64079573,1.670515291,1.672161146,71.14105271,43.8632395,0.506046232,0.506046232,0.506046232,0.506046232,0.506046232,0.506046232,0.506046232,0.506046232,1.960479397,1.960479397,1.960479397,1.960479397,1.960479397,1.960479397,1.960479397,1.960479397,-87822.73424,-87822.73424,-87822.73424,-87822.73424,-87822.73424,-87822.73424,-87822.73424,-87822.73424,4193291955.4082+994359462.563632i,4193291955.4082+994359462.563632i,4193291955.4082+994359462.563632i,4193291955.4082+994359462.563632i,4193291955.4082+994359462.563632i,4193291955.4082+994359462.563632i,4193291955.4082+994359462.563632i,4193291955.4082+994359462.563632i,0.601118289,0.586725089,0.624773972,3.40062017,0.581219655,0.582671027,28.43680421,13.98044782
3,0.179995608,0.20444399,0.190819558,0.096058836,0.201329483,0.20331323,0.864058645,0.275870559,1.43730209,1.421131231,1.408149186,3.226964142,1.421292077,1.417492363,10.52245728,5.248018744,1.203603241,1.186867094,1.167472419,2.573350802,1.181977576,1.177284245,9.488101228,4.080540488,1.442858338,1.430168745,1.41547132,3.215568326,1.429885456,1.426420052,10.516176,5.234426461,0.162344291,0.186422719,0.124994573,-0.294879134,0.204901263,0.160430696,-0.199258834,-0.083014988,2.108822921,2.146287212,2.207176419,2.715313149,2.166614677,2.206421609,1.69384169,2.758444101,2.065837299,2.019613976,1.98288413,10.41329757,2.020071168,2.009284599,110.7221072,27.54170074,0.430465424,0.430465424,0.430465424,0.430465424,0.430465424,0.430465424,0.430465424,0.430465424,2.56966113,2.56966113,2.56966113,2.56966113,2.56966113,2.56966113,2.56966113,2.56966113,-89819.15479,-89819.15479,-89819.15479,-89819.15479,-89819.15479,-89819.15479,-89819.15479,-89819.15479,-1201397723.81938-1782910705.09942i,-1201397723.81938-1782910705.09942i,-1201397723.81938-1782910705.09942i,-1201397723.81938-1782910705.09942i,-1201397723.81938-1782910705.09942i,-1201397723.81938-1782910705.09942i,-1201397723.81938-1782910705.09942i,-1201397723.81938-1782910705.09942i,0.657533329,0.646018494,0.632808838,3.265771972,0.645762596,0.642636304,34.92900102,8.653834339
3,0.417926286,0.415310852,0.44625779,0.463869366,0.408449366,0.398845249,6.053698763,0.892002374,1.183688819,1.1914878,1.220364378,2.908471214,1.200228564,1.187995476,7.92065859,5.224693614,0.94783165,0.949326676,0.995769668,2.438607043,0.955933,0.940956841,8.899346286,4.118619534,1.250864344,1.257322263,1.294841872,2.933810329,1.263307787,1.248683197,9.944153551,5.2798149,0.314727703,0.383842454,0.177429943,-0.218005678,0.350908425,0.361663723,-0.733484168,-0.068219725,2.59311886,2.563868888,2.618256305,2.513623279,2.594630459,2.634733765,2.442462677,3.157619316,1.40111922,1.419643177,1.489289215,8.459204804,1.440548605,1.411333251,62.73683251,27.29742336,0.464872858,0.464872858,0.464872858,0.464872858,0.464872858,0.464872858,0.464872858,0.464872858,2.414640716,2.414640716,2.414640716,2.414640716,2.414640716,2.414640716,2.414640716,2.414640716,-80192.81199,-80192.81199,-80192.81199,-80192.81199,-80192.81199,-80192.81199,-80192.81199,-80192.81199,-3216375730.05544-441598164.106634i,-3216375730.05544-441598164.106634i,-3216375730.05544-441598164.106634i,-3216375730.05544-441598164.106634i,-3216375730.05544-441598164.106634i,-3216375730.05544-441598164.106634i,-3216375730.05544-441598164.106634i,-3216375730.05544-441598164.106634i,0.494186427,0.499302336,0.529546201,2.71853202,0.504067542,0.492464489,31.23244951,8.809712517
3,0.012229388,-0.011543091,-0.003523186,0.045712887,-0.009558716,-0.007966467,-4.031011962,0.76989955,1.077654981,1.070916876,1.176713868,2.770709004,1.071332306,1.06209596,10.87150008,6.452061466,0.820777874,0.812123178,0.898301686,2.214532652,0.816673502,0.803537835,10.15803286,4.976910104,1.073439719,1.066721196,1.172040362,2.760070804,1.067115331,1.057902893,11.55424422,6.472360684,-0.458353792,-0.386616874,-0.358958038,-0.017314109,-0.430649764,-0.413602933,0.303692947,-1.06335222,3.549978963,3.583663641,3.501198266,2.487889304,3.53056274,3.57427537,1.866775433,4.9236161,1.161340259,1.146862955,1.384655528,7.676828387,1.14775291,1.128047827,118.1895141,41.62909717,0.472611481,0.472611481,0.472611481,0.472611481,0.472611481,0.472611481,0.472611481,0.472611481,2.306418599,2.306418599,2.306418599,2.306418599,2.306418599,2.306418599,2.306418599,2.306418599,-116882.926,-116882.926,-116882.926,-116882.926,-116882.926,-116882.926,-116882.926,-116882.926,2343239211.55962-213655266.960896i,2343239211.55962-213655266.960896i,2343239211.55962-213655266.960896i,2343239211.55962-213655266.960896i,2343239211.55962-213655266.960896i,2343239211.55962-213655266.960896i,2343239211.55962-213655266.960896i,2343239211.55962-213655266.960896i,0.363936617,0.359395218,0.433865832,2.406084266,0.359660849,0.353477707,42.23999157,13.23078538
3,-0.442731028,-0.426477718,-0.436772399,-0.504171702,-0.427380507,-0.414327335,-5.014862742,-0.778486477,1.419943018,1.426553169,1.429768582,2.636159723,1.422530071,1.43537304,8.780356975,7.443497467,1.163926787,1.161126586,1.19153794,2.127347823,1.158246897,1.161895115,8.118147458,5.792575071,1.481974037,1.483504623,1.489558395,2.673644276,1.479927582,1.48849298,10.08125262,7.454660845,-0.554397912,-0.56140906,-0.333517665,0.10402711,-0.577947982,-0.594082391,-0.174666115,-0.367929701,2.865937082,2.939860299,2.434820135,2.569690218,2.893898245,2.943128574,1.844275686,3.35976963,2.016238173,2.035053944,2.044238197,6.949338088,2.023591802,2.060295764,77.09466861,55.40565454,0.506259487,0.506259487,0.506259487,0.506259487,0.506259487,0.506259487,0.506259487,0.506259487,1.957740143,1.957740143,1.957740143,1.957740143,1.957740143,1.957740143,1.957740143,1.957740143,-106210.2889,-106210.2889,-106210.2889,-106210.2889,-106210.2889,-106210.2889,-106210.2889,-106210.2889,3199589879.90939+2724392742.6083i,3199589879.90939+2724392742.6083i,3199589879.90939+2724392742.6083i,3199589879.90939+2724392742.6083i,3199589879.90939+2724392742.6083i,3199589879.90939+2724392742.6083i,3199589879.90939+2724392742.6083i,3199589879.90939+2724392742.6083i,0.693667867,0.695101448,0.700786152,2.25775928,0.691753418,0.699783934,32.33784733,17.55198216
3,-0.007592082,0.006004744,0.024315993,0.009960104,0.000991583,0.000486442,3.667074884,-0.690600944,1.499681135,1.506513148,1.486487399,2.829114613,1.47766373,1.497610785,4.758531482,6.223931059,1.185520922,1.187262771,1.198642784,2.222249288,1.160395037,1.181118765,5.059472272,4.771344467,1.493737459,1.500535027,1.48077655,2.817883206,1.471788638,1.491656126,5.992607845,6.237532241,-0.58275104,-0.591322596,-0.420171513,0.186987473,-0.670327447,-0.667840959,-0.362576503,0.200991225,3.257885158,3.304268446,2.689147694,3.103879254,3.382334297,3.366181031,2.00681151,3.51369708,2.249043507,2.269581865,2.209644788,8.003889492,2.183490098,2.242838064,22.64362186,38.73731782,0.54339681,0.54339681,0.54339681,0.54339681,0.54339681,0.54339681,0.54339681,0.54339681,1.740012761,1.740012761,1.740012761,1.740012761,1.740012761,1.740012761,1.740012761,1.740012761,-45487.3395,-45487.3395,-45487.3395,-45487.3395,-45487.3395,-45487.3395,-45487.3395,-45487.3395,-385520986.073081+3456097496.03931i,-385520986.073081+3456097496.03931i,-385520986.073081+3456097496.03931i,-385520986.073081+3456097496.03931i,-385520986.073081+3456097496.03931i,-385520986.073081+3456097496.03931i,-385520986.073081+3456097496.03931i,-385520986.073081+3456097496.03931i,0.704723787,0.71115237,0.692547304,2.507935507,0.68416567,0.70276127,11.34427308,12.28841851
3,0.401299458,0.400726275,0.36138717,0.552739557,0.39487428,0.389653902,4.316595943,0.175286178,1.185730553,1.188168043,1.261859113,2.971411434,1.140221139,1.159061888,4.041569942,5.59938132,1.024549824,1.025792002,1.079481391,2.316866325,0.985708513,1.000494887,4.83567063,4.384516472,1.247333079,1.249448092,1.307765995,3.010769541,1.202377501,1.21843856,5.902342834,5.579871192,0.125213112,0.119821272,-0.077959722,0.307854265,0.08556389,0.093492096,-0.058452607,0.215209972,2.109446308,2.088959178,2.386594829,3.047707513,2.115598244,2.09904421,1.86582317,3.411807068,1.405956944,1.411743299,1.592288421,8.82928591,1.300104246,1.34342446,16.3342876,31.35307117,0.605456878,0.605456878,0.605456878,0.605456878,0.605456878,0.605456878,0.605456878,0.605456878,1.692647822,1.692647822,1.692647822,1.692647822,1.692647822,1.692647822,1.692647822,1.692647822,-39231.08461,-39231.08461,-39231.08461,-39231.08461,-39231.08461,-39231.08461,-39231.08461,-39231.08461,-1828465589.1351-180671857.571498i,-1828465589.1351-180671857.571498i,-1828465589.1351-180671857.571498i,-1828465589.1351-180671857.571498i,-1828465589.1351-180671857.571498i,-1828465589.1351-180671857.571498i,-1828465589.1351-180671857.571498i,-1828465589.1351-180671857.571498i,0.491400135,0.493068012,0.540170011,2.863026806,0.456616993,0.468897233,11.00321063,9.833747552
3,0.017621454,0.01815083,0.011488555,-0.027886649,0.027244732,0.036062968,-0.870585864,0.808184233,1.077578563,1.075276098,1.165931109,2.77522689,1.065986178,1.058501314,5.804508378,6.611319849,0.850107095,0.853126096,0.950254059,2.163733089,0.846539889,0.835803727,4.870704275,5.214655293,1.073438585,1.071154425,1.161352008,2.764332811,1.062097143,1.054909146,5.846609095,6.634441251,0.247806269,0.230376663,-0.030363004,0.208345078,0.173942726,0.204998524,-0.101903118,0.105811074,2.65896561,2.567541347,2.481496776,3.117725235,2.559009357,2.597305616,2.027088933,3.391659037,1.161175558,1.156218688,1.359395351,7.701884291,1.136326531,1.120425031,33.69231751,43.70955015,0.631939531,0.631939531,0.631939531,0.631939531,0.631939531,0.631939531,0.631939531,0.631939531,1.597961679,1.597961679,1.597961679,1.597961679,1.597961679,1.597961679,1.597961679,1.597961679,-46457.01585,-46457.01585,-46457.01585,-46457.01585,-46457.01585,-46457.01585,-46457.01585,-46457.01585,-2250029934.56362-1475630086.07549i,-2250029934.56362-1475630086.07549i,-2250029934.56362-1475630086.07549i,-2250029934.56362-1475630086.07549i,-2250029934.56362-1475630086.07549i,-2250029934.56362-1475630086.07549i,-2250029934.56362-1475630086.07549i,-2250029934.56362-1475630086.07549i,0.363935806,0.362388625,0.425988767,2.413520788,0.356286081,0.3514799,10.79638852,13.90205857
3,-0.540693712,-0.544918498,-0.506529754,-0.491079811,-0.542045043,-0.5471953,-5.718015814,-0.200906221,1.064540147,1.069515497,1.134385155,2.465756813,1.077511387,1.066447379,4.458721776,6.393599413,0.97088219,0.9775073,1.031817317,2.000116089,0.986316364,0.9772911,6.408511447,4.884177442,1.190210654,1.196545564,1.238220149,2.504568309,1.202343165,1.194866703,7.240036282,6.371345799,-0.042323301,-0.026744369,-0.013625641,-0.296647902,0.015625658,-0.033651725,0.687725651,0.38859188,3.038167312,3.034909206,2.625545093,2.825035245,2.90286313,2.969578591,2.961730095,3.711435338,1.133245724,1.143863397,1.286829681,6.079956659,1.161030789,1.137310011,19.88019988,40.87811346,0.567557687,0.567557687,0.567557687,0.567557687,0.567557687,0.567557687,0.567557687,0.567557687,1.7178377,1.7178377,1.7178377,1.7178377,1.7178377,1.7178377,1.7178377,1.7178377,-55030.37015,-55030.37015,-55030.37015,-55030.37015,-55030.37015,-55030.37015,-55030.37015,-55030.37015,1457777802.36404+4502925811.61757i,1457777802.36404+4502925811.61757i,1457777802.36404+4502925811.61757i,1457777802.36404+4502925811.61757i,1457777802.36404+4502925811.61757i,1457777802.36404+4502925811.61757i,1457777802.36404+4502925811.61757i,1457777802.36404+4502925811.61757i,0.447422757,0.452197776,0.484245833,1.981228886,0.456590878,0.450929839,16.58952979,12.82132005
3,0.115719814,0.115526686,0.102841516,0.0346531,0.116715148,0.107198425,1.458296838,-2.228274903,1.562598944,1.580200274,1.564263857,2.82796502,1.581957507,1.585189402,9.432472382,6.579409035,1.352512802,1.364989872,1.33874595,2.380140033,1.375549521,1.37838353,8.433501746,5.145263594,1.560681851,1.578151323,1.561434527,2.816933736,1.579984227,1.582521369,9.507472935,6.921724625,0.107527811,0.136209969,0.146492286,-0.038357047,0.121767533,0.125132221,0.162836557,-0.369976009,2.196733373,2.2186515,2.318695869,2.261364326,2.130341956,2.147097096,1.590561344,4.658851396,2.441715459,2.497032904,2.446921415,7.997386157,2.502589553,2.512825441,88.97153524,43.28862324,0.505801178,0.505801178,0.505801178,0.505801178,0.505801178,0.505801178,0.505801178,0.505801178,2.156333423,2.156333423,2.156333423,2.156333423,2.156333423,2.156333423,2.156333423,2.156333423,-89825.07901,-89825.07901,-89825.07901,-89825.07901,-89825.07901,-89825.07901,-89825.07901,-89825.07901,3470185710.31645+4011020342.48145i,3470185710.31645+4011020342.48145i,3470185710.31645+4011020342.48145i,3470185710.31645+4011020342.48145i,3470185710.31645+4011020342.48145i,3470185710.31645+4011020342.48145i,3470185710.31645+4011020342.48145i,3470185710.31645+4011020342.48145i,0.769306002,0.786624804,0.770048263,2.506247164,0.788453108,0.790987311,28.77687301,15.13215307
3,1.091040885,1.108377497,1.083025567,0.85392352,1.113866842,1.11982042,4.022369109,1.862395455,1.143952635,1.160487731,1.184097984,3.094481033,1.15130199,1.157945322,8.599077213,8.110820638,1.39029978,1.408265585,1.392334196,2.75120526,1.412793038,1.41971618,8.504934828,6.472309195,1.57753349,1.601419402,1.601219763,3.198280745,1.598648117,1.607542714,9.462384688,8.290465717,-0.636030125,-0.607231511,-0.497567308,-0.402188408,-0.678217137,-0.664098146,-0.389441803,-0.563679885,3.098942149,3.101830768,3.034855224,2.549270492,3.219936955,3.140797147,1.954941665,3.756818148,1.308627631,1.346731774,1.402088035,9.575812864,1.325496272,1.34083737,73.94412891,65.78541142,0.550977188,0.550977188,0.550977188,0.550977188,0.550977188,0.550977188,0.550977188,0.550977188,2.107454594,2.107454594,2.107454594,2.107454594,2.107454594,2.107454594,2.107454594,2.107454594,-104055.0274,-104055.0274,-104055.0274,-104055.0274,-104055.0274,-104055.0274,-104055.0274,-104055.0274,-1227073662.64509-956391167.704053i,-1227073662.64509-956391167.704053i,-1227073662.64509-956391167.704053i,-1227073662.64509-956391167.704053i,-1227073662.64509-956391167.704053i,-1227073662.64509-956391167.704053i,-1227073662.64509-956391167.704053i,-1227073662.64509-956391167.704053i,0.786009078,0.809991681,0.80978974,3.230755646,0.807190696,0.816197818,28.27957664,21.70855031
